# ==========================================================================
# MACEDONIA-EXTENTS.csv  ->  Amenti.live/MACEDONIA-EXTENTS.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# 
# The places in this frame that ARE AN AREA. Points are omitted —
# MACEDONIA.csv holds those correctly.
# 
# box=extent  a real bound, full-precision corners
# box=grid    a 0.25-degree fallback CELL, not a shape. A GRID CELL IS
#             NOT AN EXTENT AND MUST NOT DRAW AS ONE.
# shares_box  how many places carry this identical box. More than one
#             on a grid cell is the fallback showing.
# ==========================================================================
key,name,box,precision,lon0,lat0,lon1,lat1,width_km,height_km,repr_lat,repr_lon,shares_box,uri
pl-206935,Augusta (river),grid,rough,23.0,43.0,24.0,44.0,81.3,111.2,43.5,23.5,3,https://pleiades.stoa.org/places/206935
pl-207209,Kebros (river),grid,rough,23.0,43.0,24.0,44.0,81.3,111.2,43.5,23.5,3,https://pleiades.stoa.org/places/207209
pl-207513,Triballi,grid,rough,22.0,43.0,23.0,44.0,81.3,111.2,43.5,22.5,1,https://pleiades.stoa.org/places/207513
pl-209140,Metalli Aureliani,grid,rough,21.0,43.0,22.0,44.0,81.3,111.2,43.5,21.5,1,https://pleiades.stoa.org/places/209140
pl-550696,Lesbos (island),extent,related,25.856468,38.975668,26.611272,40.2138333,65.2,137.7,39.1774570221,26.2374755401,1,https://pleiades.stoa.org/places/550696
pl-507364,Alopeconnesus (island),extent,related,25.4433882,40.0409623,26.907088,40.58084,124.6,60.0,40.390875836,26.0286534372,1,https://pleiades.stoa.org/places/507364
pl-501365,Athos/Akte (peninsula),extent,related,23.0541730615,40.11,25.166667,40.4738933141,179.6,40.5,40.2565825,24.2450855,1,https://pleiades.stoa.org/places/501365
pl-481831,Eordaikos (river),extent,precise,19.8585258,40.4701404,20.9868946,40.9888193,95.4,57.7,40.7417175386,20.4754025865,1,https://pleiades.stoa.org/places/481831
pl-220487,Road: Sexaginta Prista → Abritus → Shoumen,extent,related,25.945364,43.282228,27.0268,43.846503,87.5,62.7,43.5502590333,26.5080861,1,https://pleiades.stoa.org/places/220487
pl-216716,Asamus (river),extent,precise,24.5295804,42.8134785,25.186056,43.7081024,53.5,99.5,43.2592252889,24.8790783537,1,https://pleiades.stoa.org/places/216716
pl-550406,Aeolis,extent,related,26.5520049425,38.1591792158,27.19367,39.012129,56.1,94.8,38.8434904156,27.0116233309,1,https://pleiades.stoa.org/places/550406
pl-491592,Erigon (river),extent,precise,21.0515122,40.9462639,21.9803799,41.5552787,78.0,67.7,41.2169750645,21.597540478,1,https://pleiades.stoa.org/places/491592
pl-530768,Achelous (river),extent,precise,21.1053677,38.3377989,21.5096371,39.6815639,35.3,149.4,38.9852195613,21.328544947,1,https://pleiades.stoa.org/places/530768
pl-530871,Epirus,extent,precise,20.1984312092,39.3787116857,21.1954253706,39.9319363696,85.7,61.5,39.6854576581,20.7139203232,2,https://pleiades.stoa.org/places/530871
pl-721831063,Epirote League,extent,related,20.1984312092,39.3787116857,21.1954253706,39.9319363696,85.7,61.5,39.6076478071,20.7530572238,2,https://pleiades.stoa.org/places/721831063
pl-491656,Macedonia (region),extent,precise,21.4597626681,40.7885770322,23.5394115872,41.0360409768,175.1,27.5,40.9691152478,22.4920786436,2,https://pleiades.stoa.org/places/491656
pl-494631,Tritonos,extent,related,21.4597626681,40.7885770322,23.5394115872,41.0360409768,175.1,27.5,40.9290460686,22.497799234,2,https://pleiades.stoa.org/places/494631
pl-541022,Peneios (river),extent,precise,21.5624096,39.5031469,22.7184491,39.9353319,99.2,48.1,39.6693508315,22.1704627726,1,https://pleiades.stoa.org/places/541022
pl-501430,Harpessos (river),extent,precise,24.6026655,41.430981,26.4952952,41.6891936,157.8,28.7,41.5943125995,25.4658029931,1,https://pleiades.stoa.org/places/501430
pl-491680,Paionia,extent,precise,21.3011359001,41.4601501578,22.3718933527,41.9146272099,89.2,50.5,41.7147769788,21.8486072875,1,https://pleiades.stoa.org/places/491680
pl-217034,Utus (river),extent,precise,24.1785339,42.8258487,24.7468092,43.686184,46.3,95.7,43.1889908533,24.3830254345,1,https://pleiades.stoa.org/places/217034
pl-481741,Argyros,extent,precise,20.133299,40.066574,21.262223,40.448779,96.1,42.5,40.2576765,20.697761,1,https://pleiades.stoa.org/places/481741
pl-501386,Chersonesus,extent,precise,26.166108,40.0409623,26.907088,40.58084,63.1,60.0,40.3366203876,26.4879780177,1,https://pleiades.stoa.org/places/501386
pl-540689,Boeotia,extent,related,22.746667,38.1734,23.7174,38.567348,84.9,43.8,38.3168971672,23.1349191419,1,https://pleiades.stoa.org/places/540689
pl-481842,Genusus (river),extent,precise,19.4427065,40.8256245,20.5223055,41.1896453,90.8,40.5,41.0522294365,20.0930870703,1,https://pleiades.stoa.org/places/481842
pl-231467659,Acarnanian League,extent,related,20.713116,38.406649,21.386897,38.953891,58.7,60.9,38.848851,20.9762756667,1,https://pleiades.stoa.org/places/231467659
pl-501592,Rhodope (mountain),extent,precise,23.9633041202,41.4674851898,25.1250759563,41.7744356595,96.8,34.1,41.5836049857,24.5342713215,1,https://pleiades.stoa.org/places/501592
pl-216733,Bessi,extent,precise,24.0939525305,42.1984819961,24.7706712405,42.6539108327,55.7,50.6,42.4294031535,24.4301602084,1,https://pleiades.stoa.org/places/216733
pl-501595,Sale,extent,precise,25.6180798,40.7273629,26.3596787,41.1103122,62.5,42.6,40.9077132515,26.0049209144,1,https://pleiades.stoa.org/places/501595
pl-481787,Chaonia,extent,precise,19.5079502915,39.9646539584,20.269477949,40.3101516965,64.9,38.4,40.2184475866,19.9345447418,1,https://pleiades.stoa.org/places/481787
pl-550824,Phoinikous? Sinus,grid,rough,26.0,38.5,26.5,39.0,43.5,55.6,38.75,26.25,3,https://pleiades.stoa.org/places/550824
pl-550843,Poseideion Pr.,grid,rough,26.0,38.5,26.5,39.0,43.5,55.6,38.75,26.25,3,https://pleiades.stoa.org/places/550843
pl-550902,Tantalos (mountain),grid,rough,26.0,38.5,26.5,39.0,43.5,55.6,38.75,26.25,3,https://pleiades.stoa.org/places/550902
pl-550566,Harmatos Pr.,grid,rough,26.5,38.5,27.0,39.0,43.5,55.6,38.75,26.75,1,https://pleiades.stoa.org/places/550566
pl-540587,Acheloos (river),grid,rough,22.0,38.5,22.5,39.0,43.5,55.6,38.75,22.25,3,https://pleiades.stoa.org/places/540587
pl-540589,Achilleion Sinus,grid,rough,24.5,38.5,25.0,39.0,43.5,55.6,38.75,24.75,1,https://pleiades.stoa.org/places/540589
pl-540710,Chersonesos? Pr.,grid,rough,24.0,38.5,24.5,39.0,43.5,55.6,38.75,24.25,1,https://pleiades.stoa.org/places/540710
pl-540721,Daphnos (river),grid,rough,22.0,38.5,22.5,39.0,43.5,55.6,38.75,22.25,3,https://pleiades.stoa.org/places/540721
pl-541049,Phoinix? (river),grid,rough,22.0,38.5,22.5,39.0,43.5,55.6,38.75,22.25,3,https://pleiades.stoa.org/places/541049
pl-530799,Anapos? (river),grid,rough,21.0,38.5,21.5,39.0,43.5,55.6,38.75,21.25,4,https://pleiades.stoa.org/places/530799
pl-530828,Charadra (river),grid,rough,21.0,38.5,21.5,39.0,43.5,55.6,38.75,21.25,4,https://pleiades.stoa.org/places/530828
pl-531053,Petitaros (river),grid,rough,21.0,38.5,21.5,39.0,43.5,55.6,38.75,21.25,4,https://pleiades.stoa.org/places/531053
pl-143620624,Akripos,grid,rough,21.0,38.5,21.5,39.0,43.5,55.6,38.75,21.25,4,https://pleiades.stoa.org/places/143620624
pl-209142,Metalli Ulpiani,extent,related,21.223014,42.205045,21.592795,42.915195,30.5,79.0,42.5707404,21.4070428,1,https://pleiades.stoa.org/places/209142
pl-550817,Petra,grid,rough,26.0,39.0,26.5,39.5,43.2,55.6,39.25,26.25,3,https://pleiades.stoa.org/places/550817
pl-551155,Untitled,grid,rough,26.0,39.0,26.5,39.5,43.2,55.6,39.25,26.25,3,https://pleiades.stoa.org/places/551155
pl-550615,Kanaites (river),grid,rough,26.5,39.0,27.0,39.5,43.2,55.6,39.25,26.75,4,https://pleiades.stoa.org/places/550615
pl-550618,Kane/Autokane,grid,rough,26.5,39.0,27.0,39.5,43.2,55.6,39.25,26.75,4,https://pleiades.stoa.org/places/550618
pl-550715,Malia (promontory),grid,rough,26.5,39.0,27.0,39.5,43.2,55.6,39.25,26.75,4,https://pleiades.stoa.org/places/550715
pl-550716,Maloeis Sinus,grid,rough,26.5,39.0,27.0,39.5,43.2,55.6,39.25,26.75,4,https://pleiades.stoa.org/places/550716
pl-540600,Aianteion Pr.,grid,rough,23.0,39.0,23.5,39.5,43.2,55.6,39.25,23.25,1,https://pleiades.stoa.org/places/540600
