# ==========================================================================
# HISPANIA-EXTENTS.csv  ->  Amenti.live/HISPANIA-EXTENTS.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# 
# The places in this frame that ARE AN AREA. Points are omitted —
# HISPANIA.csv holds those correctly.
# 
# box=extent  a real bound, full-precision corners
# box=grid    a 0.25-degree fallback CELL, not a shape. A GRID CELL IS
#             NOT AN EXTENT AND MUST NOT DRAW AS ONE.
# shares_box  how many places carry this identical box. More than one
#             on a grid cell is the fallback showing.
# ==========================================================================
key,name,box,precision,lon0,lat0,lon1,lat1,width_km,height_km,repr_lat,repr_lon,shares_box,uri
pl-256463,Tagus (river),extent,precise,-9.3078642,38.6707233,-1.6980998,40.8051332,660.5,237.3,39.9037145769,-5.10699568834,1,https://pleiades.stoa.org/places/256463
pl-246418,(H)Iberus (river),extent,precise,-4.1897111,40.6940715,0.8635302,43.0172061,426.0,258.3,41.9608526775,-1.51574657724,1,https://pleiades.stoa.org/places/246418
pl-255976,Anas (river),extent,precise,-7.6826383,37.1661936,-3.5207115,39.378275,368.8,246.0,38.6988758364,-5.9761786746,1,https://pleiades.stoa.org/places/255976
pl-1033,Ibericum Mare,extent,precise,-5.35376382,35.07066846,-1.1882627,36.84151781,379.1,196.9,35.9121399066,-3.32409719181,1,https://pleiades.stoa.org/places/1033
pl-236455,Durius (river),extent,precise,-8.6759486,41.0244882,-2.3586413,42.0071783,529.8,109.3,41.4494456966,-5.13178241665,1,https://pleiades.stoa.org/places/236455
pl-267279,Unnamed Bridge,extent,related,-6.3561198,36.7967251,-2.7617124,38.1920078,320.0,155.1,37.5990734119,-4.6704086842,3,https://pleiades.stoa.org/places/267279
pl-256231,Italica,extent,related,-6.3561198,36.7967251,-2.7617124,38.1920078,320.0,155.1,37.4418601531,-6.04391157024,3,https://pleiades.stoa.org/places/256231
pl-255977,Anatolikon Stoma,extent,related,-6.3561198,36.7967251,-2.7617124,38.1919617,320.0,155.1,37.5990669022,-4.67042533245,1,https://pleiades.stoa.org/places/255977
pl-256010,Baetis/Certis (river),extent,precise,-6.3561198,36.7967251,-2.7617124,38.1920078,320.0,155.1,37.7901229489,-4.49714317257,3,https://pleiades.stoa.org/places/256010
pl-1101,Lusitania (region),extent,precise,-8.53188087377,37.5063776747,-7.1397274239,39.8758044073,122.8,263.5,38.7950192018,-8.0135603148,1,https://pleiades.stoa.org/places/1101
pl-240098,Untitled,extent,related,-6.346438,38.911117,-5.488376,42.458902,74.2,394.5,41.1543822692,-5.77962480641,1,https://pleiades.stoa.org/places/240098
pl-266053,Sucro (river),extent,precise,-2.2983788,39.0646792,-0.2358485,40.3914154,178.1,147.5,39.5090069363,-1.55889436125,1,https://pleiades.stoa.org/places/266053
pl-269560,Untitled,extent,related,-3.3842,38.918645,-1.722773,40.4739,143.7,172.9,39.7592886667,-2.63999766667,1,https://pleiades.stoa.org/places/269560
pl-269538,Untitled,extent,related,-3.624424,37.300309,-0.98452,38.037913,233.5,82.0,37.6417245,-2.82131825,1,https://pleiades.stoa.org/places/269538
pl-271056,Ilerda,extent,precise,0.1633256,38.7893909,0.6267842,41.6147605,40.2,314.2,40.2020757,0.3950549,1,https://pleiades.stoa.org/places/271056
pl-862,Baetica,extent,precise,-4.06039462749,39.0368245137,-0.676816375144,39.4056068845,292.2,41.0,39.2857297309,-2.36361320345,1,https://pleiades.stoa.org/places/862
pl-256454,Singilis (river),extent,precise,-5.3195487,37.1094152,-3.3408881,37.7010339,175.5,65.8,37.3487104562,-4.4861702276,1,https://pleiades.stoa.org/places/256454
pl-285475,Laturus Sinus,grid,rough,-1.0,35.0,0.0,36.0,91.1,111.2,35.5,-0.5,1,https://pleiades.stoa.org/places/285475
pl-286147,Untitled,grid,rough,-2.0,35.0,-1.0,36.0,91.1,111.2,35.5,-1.5,1,https://pleiades.stoa.org/places/286147
pl-286148,Untitled,grid,rough,0.0,35.0,1.0,36.0,91.1,111.2,35.5,0.5,1,https://pleiades.stoa.org/places/286148
pl-266522,Untitled,grid,rough,-3.0,36.0,-2.0,37.0,90.0,111.2,36.5,-2.5,1,https://pleiades.stoa.org/places/266522
pl-256184,Glaukou? Akra,grid,rough,-7.0,36.0,-6.0,37.0,90.0,111.2,36.5,-6.5,5,https://pleiades.stoa.org/places/256184
pl-256337,Oleastrum L.,grid,rough,-7.0,36.0,-6.0,37.0,90.0,111.2,36.5,-6.5,5,https://pleiades.stoa.org/places/256337
pl-256711,Untitled,grid,rough,-7.0,36.0,-6.0,37.0,90.0,111.2,36.5,-6.5,5,https://pleiades.stoa.org/places/256711
pl-256713,Untitled,grid,rough,-6.0,36.0,-5.0,37.0,90.0,111.2,36.5,-5.5,2,https://pleiades.stoa.org/places/256713
