# ==========================================================================
# LATIUM.csv  ->  Amenti.live/LATIUM.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# DO NOT HAND-EDIT except the `why` column. Re-run the tool.
# 
# frame  latium · Latium & Campania · 41.85,12.60 · 200 km
# detail reference   NOTHING HAS BEEN AUTHORED ON THIS FRAME.
# 
# tier       pin = a specific position · wash = bounds to seek within
# precision  precise | rough | related — `related` means the bound is
#            assembled from CONNECTED PLACES, not from this one
# unplaced   1 = the coordinate is a 1/8-degree FALLBACK, not a location.
#            Such a row must not draw: a wash would claim bounds it
#            does not have. See GEO.json — unplaced = NO MARK.
# why        the only authored column. Pleiades holds none of it.
# ==========================================================================
key,name,kind,tier,precision,lat,lon,from,until,km,unplaced,uri,why
pl-422981,Muraccio dell’Omo,settlement,pin,precise,41.890653,12.616376,-330,1999,4.7,0,https://pleiades.stoa.org/places/422981,
pl-704804858,Tomb of Septimia Galla,tomb,pin,precise,41.8256353,12.5502015,-30,2099,4.9,0,https://pleiades.stoa.org/places/704804858,
pl-587082457,Santa Maria Nova,settlement|bath,pin,precise,41.8299641669,12.5468170285,,,4.9,0,https://pleiades.stoa.org/places/587082457,
pl-422869,Casal Rotondo,tomb|villa,pin,precise,41.8211042332,12.5557044258,-330,1999,4.9,0,https://pleiades.stoa.org/places/422869,
pl-57783831,Mausoleum Campo Barbarico,tomb,pin,precise,41.8590828029,12.5403962909,200,2099,5.0,0,https://pleiades.stoa.org/places/57783831,
pl-422888,Centroni,villa,pin,precise,41.8098116,12.62901155,-330,2099,5.1,0,https://pleiades.stoa.org/places/422888,
pl-423087,Tor Angela,settlement,pin,precise,41.891785,12.629196,-330,1999,5.2,0,https://pleiades.stoa.org/places/423087,
pl-423563,Aqua Claudia,aqueduct,pin,precise,41.8661529314,12.5396504806,-30,640,5.3,0,https://pleiades.stoa.org/places/423563,
pl-987039111,Mausoleum of Helena,tomb,pin,precise,41.878889174,12.5487131892,300,2100,5.3,0,https://pleiades.stoa.org/places/987039111,
pl-922015288,Basilica di Santo Stefano in via Latina,church-2,pin,precise,41.8616748,12.5373529,300,2100,5.3,0,https://pleiades.stoa.org/places/922015288,
pl-815485003,Tombs of the Festoons and Frontespizio,tomb,pin,precise,41.8350037,12.5396485,-330,640,5.3,0,https://pleiades.stoa.org/places/815485003,
pl-372624618,Tomb of Gaius Rabirius Postumus Libertus and family,tomb,pin,precise,41.835931,12.53865725,-30,300,5.3,0,https://pleiades.stoa.org/places/372624618,
pl-176681325,Withdrawn duplicate: Marcellinus and Peter,cemetery,pin,precise,41.879028,12.549083,-30,640,5.3,0,https://pleiades.stoa.org/places/176681325,
pl-281289039,Catacombe San Marcellino e Pietro,cemetery,pin,precise,41.8786834,12.5486012,-30,640,5.3,0,https://pleiades.stoa.org/places/281289039,
pl-422808,Ad Duas Lauros,villa,pin,precise,41.878938,12.548943,300,640,5.3,0,https://pleiades.stoa.org/places/422808,
pl-423048,SS. Marcellino e Pietro,church-2|church,pin,precise,41.8782713603,12.5486711845,-30,2100,5.3,0,https://pleiades.stoa.org/places/423048,
pl-806179538,Tomb of Tiberius Claudius Secundus,tomb,pin,precise,41.8372678,12.5371381,-30,300,5.4,0,https://pleiades.stoa.org/places/806179538,
pl-377181897,Sepolcro dei Pancrazi,tomb,pin,precise,41.86114205,12.5369412,1,2099,5.4,0,https://pleiades.stoa.org/places/377181897,
pl-242234873,Tomb of Hilarus Fuscus,tomb,pin,precise,41.838045,12.5363121,-30,2099,5.4,0,https://pleiades.stoa.org/places/242234873,
pl-422950,"Temple of Jupiter?, Via Appia",ruin|temple-2,pin,precise,41.8392364,12.535834,-30,640,5.4,0,https://pleiades.stoa.org/places/422950,
pl-423018,Quadraro,villa,pin,precise,41.86443,12.538079,-30,1999,5.4,0,https://pleiades.stoa.org/places/423018,
pl-423565,Aqua Marcia,aqueduct,pin,precise,41.8709452,12.5393485,-330,640,5.5,0,https://pleiades.stoa.org/places/423565,
pl-426597,Parco delle Tombe di via Latina,church-2|cemetery,pin,precise,41.8617866247,12.5356249913,-30,2100,5.5,0,https://pleiades.stoa.org/places/426597,
pl-402816478,Tomb of the sons of Sextus Pompeius Justus,tomb,pin,precise,41.8393333,12.5350616,1,99,5.5,0,https://pleiades.stoa.org/places/402816478,
pl-422971,Marmenia,tomb|villa,pin,precise,41.83865465,12.5349541,-30,2100,5.5,0,https://pleiades.stoa.org/places/422971,
pl-177181834,Catacomb of San Zotico,cemetery,pin,precise,41.850465,12.667922,300,2100,5.6,0,https://pleiades.stoa.org/places/177181834,
pl-425070,Unnamed bridge (Cessati Spiriti),bridge,wash,related,41.862522,12.533184,-30,300,5.7,0,https://pleiades.stoa.org/places/425070,
pl-98709290,Tomb of Marcus Servilius Quartus,tomb,pin,precise,41.841589,12.532156,-30,300,5.7,0,https://pleiades.stoa.org/places/98709290,
