key,name,kind,tier,lat,lon,from,until,locations,km,uri,why
pl-894054,[Nuzi],"settlement, archaeological-site",pin,35.37080,44.25477,-3000,2100,0,381.7,https://pleiades.stoa.org/places/894054,
pl-912837,Dilmun (region),"region, label",pin,29.37946,48.21537,-750,-330,0,381.8,https://pleiades.stoa.org/places/912837,
pl-893944,Arzuhin?,unknown,wash,35.50000,44.50000,-750,-330,0,382.0,https://pleiades.stoa.org/places/893944,
pl-893943,Arzuhin?,settlement,pin,35.54099,44.57560,-750,-330,0,382.6,https://pleiades.stoa.org/places/893943,
pl-813485298,Larak,"unlocated, settlement",wash,34.96001,43.62488,-3000,-540,0,383.4,https://pleiades.stoa.org/places/813485298,
pl-893941,Arrapha/Karkha de Beth Seluk,"settlement, archaeological-site, citadel",pin,35.46945,44.39562,-2600000,2100,0,384.0,https://pleiades.stoa.org/places/893941,
pl-356369838,Qattara?/Karana?,"settlement, archaeological-site",pin,34.70125,43.33428,-2950,2100,0,384.1,https://pleiades.stoa.org/places/356369838,
pl-588990229,Matarrah,settlement,pin,35.38379,44.19968,-10000,-3300,0,385.8,https://pleiades.stoa.org/places/588990229,
pl-894029,Kurh u kich,tomb,pin,35.75652,45.04458,-550,-30,0,386.3,https://pleiades.stoa.org/places/894029,
pl-894145,Tell Khan al-Legleg,settlement,pin,34.93438,43.52317,300,640,0,388.2,https://pleiades.stoa.org/places/894145,
pl-912992,Zoreh/Or(o)atis? (river),river,pin,30.34877,49.78642,-330,2100,0,389.5,https://pleiades.stoa.org/places/912992,
pl-915843,Chaldaea,region,wash,29.31618,48.26117,-720,640,0,390.0,https://pleiades.stoa.org/places/915843,
pl-894181,Wiranshehir,settlement,pin,35.41562,44.15654,-30,640,0,391.0,https://pleiades.stoa.org/places/894181,
pl-912875,Kai Ka'us,temple,pin,30.70713,50.13700,-30,640,0,394.4,https://pleiades.stoa.org/places/912875,
pl-894075,Qizqapan,tomb,pin,35.83189,44.95707,-550,-30,0,397.0,https://pleiades.stoa.org/places/894075,
pl-574198886,Tell al-Fakhar,"settlement, archaeological-site",pin,35.38110,43.97935,-2000,2100,0,397.4,https://pleiades.stoa.org/places/574198886,
pl-894130,Tell Buraich,settlement,pin,35.09940,43.54002,-30,640,0,400.0,https://pleiades.stoa.org/places/894130,
pl-825464459,Shīshīn,findspot,pin,33.97160,42.57400,1700,2100,0,402.2,https://pleiades.stoa.org/places/825464459,
pl-262881655,Kānī Bī,findspot,pin,35.88100,44.83580,1700,2100,0,406.3,https://pleiades.stoa.org/places/262881655,
pl-912989,Veh-az-Amid-Kavad/[Arragan],settlement,pin,30.66283,50.30914,300,1599,0,410.8,https://pleiades.stoa.org/places/912989,
pl-692346284,Idu,"findspot, archaeological-site",pin,35.87434,44.69676,1700,2100,0,410.8,https://pleiades.stoa.org/places/692346284,
pl-861709370,Khurha,"archaeological-site, temple-2, architecturalcomplex",pin,34.06444,50.48655,-330,-30,0,411.6,https://pleiades.stoa.org/places/861709370,
pl-903062,Khurheh,settlement,pin,34.07032,50.49164,-330,640,0,412.3,https://pleiades.stoa.org/places/903062,
pl-894068,Qal'a Jabbar,fort,pin,35.17454,43.41108,-30,640,0,414.4,https://pleiades.stoa.org/places/894068,
