key,name,kind,tier,lat,lon,from,until,locations,km,uri,why
pl-501523,Neapolis (Kavalla),"settlement, port",pin,40.93432,24.41404,-750,2099,0,76.9,https://pleiades.stoa.org/places/501523,
pl-491552,Borboros?,"region, label",pin,40.69180,22.67014,,,0,77.5,https://pleiades.stoa.org/places/491552,
pl-491743,Tinde,settlement,pin,40.39522,23.02639,-550,-330,0,78.0,https://pleiades.stoa.org/places/491743,
pl-501605,Sermylia,settlement,pin,40.29822,23.53963,-550,-330,0,78.0,https://pleiades.stoa.org/places/501605,
pl-503587,Canal of Xerxes,canal,pin,40.37287,23.92283,-550,-330,0,78.1,https://pleiades.stoa.org/places/503587,
pl-491523,Antigoneia,settlement,pin,40.37994,23.05341,-330,300,0,78.3,https://pleiades.stoa.org/places/491523,
pl-554875758,House A VII 4,townhouse,pin,40.29612,23.35372,-550,-330,0,79.1,https://pleiades.stoa.org/places/554875758,
pl-491678,Olynthos,settlement,pin,40.29524,23.35426,-750,1999,0,79.2,https://pleiades.stoa.org/places/491678,
pl-501571,Platania,settlement,pin,41.17154,24.41741,-30,300,0,79.2,https://pleiades.stoa.org/places/501571,
pl-764913388,"Olynthus, House A 11",architecturalcomplex,wash,40.29384,23.35424,1900,2099,0,79.3,https://pleiades.stoa.org/places/764913388,
pl-170572803,House of Many Colors,villa,pin,40.29334,23.35939,-550,2099,0,79.3,https://pleiades.stoa.org/places/170572803,
pl-37482810,Villa of Good Fortune,villa,wash,40.29384,23.35424,1900,2099,0,79.3,https://pleiades.stoa.org/places/37482810,
pl-501599,Sane/Ouranopolis,settlement,pin,40.36357,23.93481,-550,-30,0,79.5,https://pleiades.stoa.org/places/501599,
pl-491712,Rhaikelos,settlement,pin,40.47104,22.85409,-750,-330,0,79.8,https://pleiades.stoa.org/places/491712,
pl-491595,Europos,"settlement, cemetery, acropolis, archaeological-site",pin,40.88665,22.55520,-750,640,0,80.1,https://pleiades.stoa.org/places/491595,
pl-491548,Bogdanci,settlement,pin,41.20292,22.57875,-30,640,0,80.4,https://pleiades.stoa.org/places/491548,
pl-491619,Ichnai,settlement,pin,40.76401,22.59126,-750,300,0,80.5,https://pleiades.stoa.org/places/491619,
pl-491513,Aineia,settlement,pin,40.47540,22.83467,-750,1999,0,80.6,https://pleiades.stoa.org/places/491513,
