# ==========================================================================
# SICILIA-EXTENTS.csv  ->  Amenti.live/SICILIA-EXTENTS.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# 
# The places in this frame that ARE AN AREA. Points are omitted —
# SICILIA.csv holds those correctly.
# 
# box=extent  a real bound, full-precision corners
# box=grid    a 0.25-degree fallback CELL, not a shape. A GRID CELL IS
#             NOT AN EXTENT AND MUST NOT DRAW AS ONE.
# shares_box  how many places carry this identical box. More than one
#             on a grid cell is the fallback showing.
# ==========================================================================
key,name,box,precision,lon0,lat0,lon1,lat1,width_km,height_km,repr_lat,repr_lon,shares_box,uri
pl-463573,Roman bridge at Buonfornello,grid,rough,13.5,37.5,14.0,38.0,44.1,55.6,37.75,13.75,2,https://pleiades.stoa.org/places/463573
pl-463577,Untitled,grid,rough,14.5,37.5,15.0,38.0,44.1,55.6,37.75,14.75,2,https://pleiades.stoa.org/places/463577
pl-462066,Acis (river),grid,rough,15.0,37.5,15.5,38.0,44.1,55.6,37.75,15.25,3,https://pleiades.stoa.org/places/462066
pl-462072,Adranios (river),grid,rough,14.5,37.5,15.0,38.0,44.1,55.6,37.75,14.75,2,https://pleiades.stoa.org/places/462072
pl-462175,Crimisus (river),grid,rough,12.5,37.5,13.0,38.0,44.1,55.6,37.75,12.75,1,https://pleiades.stoa.org/places/462175
pl-462231,Helikon? (river),grid,rough,15.0,38.0,15.5,38.5,43.8,55.6,38.25,15.25,1,https://pleiades.stoa.org/places/462231
pl-462495,Sirignano,grid,rough,13.0,38.0,13.5,38.5,43.8,55.6,38.25,13.25,1,https://pleiades.stoa.org/places/462495
pl-462517,*Timetos (river),grid,rough,14.5,38.0,15.0,38.5,43.8,55.6,38.25,14.75,2,https://pleiades.stoa.org/places/462517
pl-452276,Bruttius Sinus,grid,rough,16.0,38.0,16.5,38.5,43.8,55.6,38.25,16.25,1,https://pleiades.stoa.org/places/452276
pl-462160,Chydas? (river),grid,rough,14.5,38.0,15.0,38.5,43.8,55.6,38.25,14.75,2,https://pleiades.stoa.org/places/462160
pl-452394,Ocinarus (river),grid,rough,16.0,38.5,16.5,39.0,43.5,55.6,38.75,16.25,2,https://pleiades.stoa.org/places/452394
pl-452402,Pellena (river),grid,rough,16.0,38.5,16.5,39.0,43.5,55.6,38.75,16.25,2,https://pleiades.stoa.org/places/452402
pl-453002,Untitled,grid,rough,15.5,38.5,16.0,39.0,43.5,55.6,38.75,15.75,1,https://pleiades.stoa.org/places/453002
pl-452248,Acheron? (river),grid,rough,16.0,39.0,16.5,39.5,43.2,55.6,39.25,16.25,1,https://pleiades.stoa.org/places/452248
pl-462246,Himeras (river),extent,precise,13.9167914,37.100567,14.1698959,37.8133217,22.4,79.3,37.4739810596,14.0721194757,2,https://pleiades.stoa.org/places/462246
pl-333222070,Phalarium,extent,related,13.9167914,37.100567,14.1698959,37.8133217,22.4,79.3,37.4780804299,14.0556496319,2,https://pleiades.stoa.org/places/333222070
pl-462193,Elymi,extent,related,12.51782,37.7739772,13.197999,38.036517,59.8,29.2,37.92536895,12.8448313333,1,https://pleiades.stoa.org/places/462193
pl-455285,Unnamed road segment,extent,related,16.5888393,38.804575,17.128852,39.081572,46.8,30.8,38.9446432253,16.8606992158,1,https://pleiades.stoa.org/places/455285
pl-462502,Symaethus (river),extent,precise,14.7788172,37.3985537,15.090154,37.8417475,27.5,49.3,37.5772520012,14.8755362468,1,https://pleiades.stoa.org/places/462502
pl-452389,Neaethus (river),extent,precise,16.4418918,39.1641764,17.1476146,39.3457096,60.8,20.2,39.2419347916,16.7721954244,1,https://pleiades.stoa.org/places/452389
pl-462229,Halykos (river),extent,precise,13.2704193,37.394548,13.6954737,37.6721261,37.5,30.9,37.5018606233,13.5415824354,1,https://pleiades.stoa.org/places/462229
pl-456025,Ad Mallias,extent,related,15.651754,38.191434,15.937498,38.55563,25.0,40.5,38.55563,15.937498,1,https://pleiades.stoa.org/places/456025
pl-462494,Siculum Fretum,extent,precise,15.4409625,37.9542214,15.7022609,38.2678505,22.9,34.9,38.1167640465,15.5962387942,1,https://pleiades.stoa.org/places/462494
pl-462077,Aetna (mountain),extent,precise,14.8255058,37.6223493,15.1324129,37.8752419,27.0,28.1,37.7572327565,14.9845978561,1,https://pleiades.stoa.org/places/462077
pl-462311,Melita/Malta (island),extent,related,14.283799,35.8263011,14.557183,36.0627831,24.6,26.3,35.8878112231,14.4384474305,1,https://pleiades.stoa.org/places/462311
pl-462158,Chrysas (river),extent,precise,14.5873826,37.4090184,14.9814797,37.5696551,34.8,17.9,37.4908051434,14.7747899503,1,https://pleiades.stoa.org/places/462158
pl-462235,Helorus (river),extent,precise,14.8356473,36.8362943,15.1066545,37.0669003,24.1,25.6,36.9264388762,14.9416959767,1,https://pleiades.stoa.org/places/462235
pl-452424,Sabutus (river),extent,precise,16.0986917,39.0313312,16.4909819,39.1791575,33.9,16.4,39.1080911868,16.2593265031,1,https://pleiades.stoa.org/places/452424
pl-452275,Bruttii,extent,precise,16.3570993455,38.6320171007,16.4430738073,39.2922982867,7.5,73.4,38.960045878,16.3839221834,1,https://pleiades.stoa.org/places/452275
pl-462103,Asinius (river),extent,precise,14.9141765,37.8062749,15.2580859,37.959642,30.2,17.1,37.8860032337,15.0758758592,1,https://pleiades.stoa.org/places/462103
pl-452359,Lametus (river),extent,precise,16.2205003,38.8870947,16.49045,39.0633564,23.4,19.6,38.953346724,16.4026835915,1,https://pleiades.stoa.org/places/452359
pl-462065,Achates (river),extent,precise,14.3372325,37.0019738,14.6811944,37.1251066,30.5,13.7,37.0517725381,14.5206812647,1,https://pleiades.stoa.org/places/462065
pl-462094,Anapus (river),extent,precise,14.823897,37.0547858,15.270516,37.1473077,39.6,10.3,37.1005409881,15.0398536372,1,https://pleiades.stoa.org/places/462094
pl-462290,Lykos (river),extent,precise,12.613918,37.6344084,12.8491304,37.8065865,20.7,19.1,37.7110616749,12.7313945267,1,https://pleiades.stoa.org/places/462290
pl-462249,Hirminum (river),extent,precise,14.5946406,36.7724846,14.7743212,36.9690715,16.0,21.9,36.8569233722,14.6900119966,1,https://pleiades.stoa.org/places/462249
pl-462255,Hypsa(s) (river),extent,precise,12.8646868,37.5820816,13.0485528,37.7629857,16.2,20.1,37.6852744223,12.9352085879,1,https://pleiades.stoa.org/places/462255
pl-452425,Sagra(s) (river),extent,precise,16.304377,38.3453059,16.4752959,38.4754179,14.9,14.5,38.4154037508,16.3847293613,1,https://pleiades.stoa.org/places/452425
pl-462245,Himeras (river),extent,precise,13.8226092,37.8264914,13.9637272,37.9813494,12.4,17.2,37.8886159408,13.8800447061,1,https://pleiades.stoa.org/places/462245
pl-456060,Elleporos (river),extent,precise,16.3570029,38.4264245,16.571244,38.5247511,18.7,10.9,38.4777705375,16.4583889318,1,https://pleiades.stoa.org/places/456060
pl-462075,Aegates (islands),extent,related,12.0280225,37.9310758,12.3390689,37.9931046,27.3,6.9,37.9508717413,12.1939105652,1,https://pleiades.stoa.org/places/462075
pl-462088,Alba (river),extent,precise,13.3157515,37.5005398,13.4739782,37.6126413,14.0,12.5,37.5723963179,13.4063862006,1,https://pleiades.stoa.org/places/462088
pl-452316,Crotalus (river),extent,precise,16.5757555,38.8448154,16.6748835,39.0181975,8.6,19.3,38.940916425,16.6233648055,1,https://pleiades.stoa.org/places/452316
pl-452474,Thagines (river),extent,precise,16.8330153,38.9677846,16.9244272,39.1437648,7.9,19.6,39.057688287,16.8903398093,1,https://pleiades.stoa.org/places/452474
pl-452376,Medma (river),extent,precise,15.9184999,38.493258,16.1545423,38.5590851,20.5,7.3,38.518792276,16.0416486269,1,https://pleiades.stoa.org/places/452376
pl-452441,Semirus (river),extent,precise,16.6173325,38.8647746,16.7115348,39.0245966,8.2,17.8,38.9529830152,16.6594481472,1,https://pleiades.stoa.org/places/452441
pl-462248,Hipparis (river),extent,precise,14.4390988,36.8737557,14.6028933,36.9584475,14.6,9.4,36.9208472908,14.5261964624,1,https://pleiades.stoa.org/places/462248
pl-462168,Pantelleria (island),extent,precise,11.9258571,36.7343812,12.0564731,36.8393921,11.6,11.7,36.7915233389,11.9903001131,1,https://pleiades.stoa.org/places/462168
pl-462213,Gaulos (island),extent,precise,14.1834654,36.0114294,14.3364252,36.0821531,13.8,7.9,36.0454627257,14.2555709976,1,https://pleiades.stoa.org/places/462213
pl-452448,Sikeloi,extent,precise,16.0422536009,38.0495250464,16.0900807671,38.277953303,4.2,25.4,38.1667650778,16.0783933689,1,https://pleiades.stoa.org/places/452448
pl-462309,Melas (river),extent,precise,15.2094911,38.0787691,15.2980097,38.1834423,7.7,11.6,38.1354243545,15.2640505068,1,https://pleiades.stoa.org/places/462309
pl-462273,Kyamosoros (river),extent,precise,14.6223795,37.6368263,14.8039053,37.6826056,16.0,5.1,37.6634947951,14.716246978,1,https://pleiades.stoa.org/places/462273
pl-462262,Isbouros/Triocala (river),extent,precise,13.2014472,37.4640527,13.2695258,37.5842288,6.0,13.4,37.5196322168,13.2440033758,1,https://pleiades.stoa.org/places/462262
pl-462192,Eleutheros (river),extent,precise,13.3730193,37.9263852,13.458427,38.0168484,7.5,10.1,37.9726366812,13.4208532706,1,https://pleiades.stoa.org/places/462192
pl-462265,Kakyparis (river),extent,precise,15.0230144,36.947727,15.1902131,36.9919592,14.9,4.9,36.9714656042,15.0977199846,1,https://pleiades.stoa.org/places/462265
pl-462390,Nestis (river),extent,precise,13.6835947,37.2932635,13.7667251,37.3806445,7.4,9.7,37.3422927417,13.7155928852,1,https://pleiades.stoa.org/places/462390
pl-452331,Halex? (river),extent,precise,15.7895681,37.9164899,15.8350905,38.0604116,4.0,16.0,37.9913560335,15.8133276677,1,https://pleiades.stoa.org/places/452331
pl-452348,Kaikinos? (river),extent,precise,15.8715988,37.9261047,15.9157266,38.0721115,3.9,16.2,38.0135486773,15.89813509,1,https://pleiades.stoa.org/places/452348
pl-452285,Carcinus (river),extent,precise,16.5144724,38.81484,16.6098827,38.8831019,8.3,7.6,38.8559453617,16.5639042102,1,https://pleiades.stoa.org/places/452285
pl-462275,Laestrygonii Campi,extent,precise,14.8723345323,37.4032517809,15.0400865332,37.436564235,14.8,3.7,37.4192092031,14.9559877063,1,https://pleiades.stoa.org/places/462275
pl-462215,Gela(s) (river),extent,precise,14.2606381,37.0580858,14.3152106,37.1607353,4.8,11.4,37.113187279,14.2917644574,1,https://pleiades.stoa.org/places/462215
pl-1094,Lopadusa (island),extent,precise,12.5173047,35.4929521,12.6342238,35.5293079,10.6,4.0,35.5109916497,12.5880801108,1,https://pleiades.stoa.org/places/1094
pl-462186,Didyme (island),extent,precise,14.7958722,38.5342826,14.8750184,38.583982,6.9,5.5,38.5624496844,14.8400247724,1,https://pleiades.stoa.org/places/462186
pl-462400,Orethus (river),extent,precise,13.300323,38.0649387,13.3810934,38.1106305,7.1,5.1,38.0865199615,13.3402748505,1,https://pleiades.stoa.org/places/462400
pl-462182,Damyrias (river),extent,precise,15.0171198,37.2351449,15.1898722,37.2557882,15.3,2.3,37.2441189748,15.109168359,1,https://pleiades.stoa.org/places/462182
pl-462488,Selinous/Lanaricus (river),extent,precise,12.8028541,37.582259,12.832711,37.7020988,2.6,13.3,37.6439700622,12.8186048582,1,https://pleiades.stoa.org/places/462488
pl-452453,Skylakion Oros,extent,precise,16.237103127,38.5221460745,16.3983116101,38.5429663583,14.0,2.3,38.5269493071,16.3187236728,1,https://pleiades.stoa.org/places/452453
pl-462306,Mazara (river),extent,precise,12.5847744,37.6853722,12.6416443,37.7390094,5.0,6.0,37.7093607492,12.6164125199,1,https://pleiades.stoa.org/places/462306
pl-462243,Hiera/Maritima (island),extent,precise,12.0280225,37.9451289,12.0919865,37.9931046,5.6,5.3,37.9694976867,12.058642571,1,https://pleiades.stoa.org/places/462243
pl-462512,Thapsus (promontory),extent,precise,15.1993325,37.1294432,15.2446138,37.1783082,4.0,5.4,37.1542485236,15.2202326386,1,https://pleiades.stoa.org/places/462512
pl-452473,Teuranus Ager,extent,precise,16.4648175453,38.8963083861,16.5728450749,38.9162958586,9.3,2.2,38.9089018133,16.5192972035,1,https://pleiades.stoa.org/places/452473
pl-462256,Hypsas (river),extent,precise,13.5564995,37.2650185,13.5839315,37.3411314,2.4,8.5,37.303180264,13.5701904877,1,https://pleiades.stoa.org/places/462256
pl-462493,Siculi,extent,precise,14.3884116503,37.4692818238,14.7602024324,37.474635611,32.8,0.6,37.47268909,14.5743279184,1,https://pleiades.stoa.org/places/462493
pl-452385,Moscius (mountain),extent,precise,16.4662452219,38.7416434207,16.5478607344,38.7628206237,7.1,2.4,38.7546331908,16.5065123859,1,https://pleiades.stoa.org/places/452385
pl-462425,Phoenicusa (island),extent,precise,14.5394554,38.5532935,14.5938459,38.5860694,4.7,3.6,38.5686741643,14.566699697,1,https://pleiades.stoa.org/places/462425
pl-462226,Halaisos (river),extent,precise,14.2697808,37.9460022,14.2932828,38.0125324,2.1,7.4,37.9779530222,14.2776592708,1,https://pleiades.stoa.org/places/462226
pl-462388,Neaition/Netum,extent,precise,15.031978,36.891793,15.070887,36.930279,3.5,4.3,36.911036,15.0514325,1,https://pleiades.stoa.org/places/462388
pl-1361,Ustica (island),extent,precise,13.1513612,38.6903992,13.2007793,38.7206781,4.3,3.4,38.7046170267,13.1755140924,1,https://pleiades.stoa.org/places/1361
pl-452380,Metaurus (river),extent,precise,15.8761915,38.3800647,15.9117096,38.4217279,3.1,4.6,38.4047481058,15.8994214659,1,https://pleiades.stoa.org/places/452380
pl-456127,Taurianos Skopelos,extent,precise,16.0199546,39.1429965,16.065806,39.1745883,4.0,3.5,39.1585179294,16.0422777786,1,https://pleiades.stoa.org/places/456127
pl-462452,Plemmyrium (promontory),extent,precise,15.3034989,37.0030391,15.3351784,37.0429304,2.8,4.4,37.0230334013,15.3192879161,1,https://pleiades.stoa.org/places/462452
pl-462515,Thermos (river),extent,precise,13.6512494,37.9597775,13.6860484,37.9910546,3.1,3.5,37.9767771671,13.6702718456,1,https://pleiades.stoa.org/places/462515
pl-452346,Italia (region),extent,precise,15.9974245556,38.391453593,16.3986016811,38.3943089462,35.0,0.3,38.3932000763,16.1980113658,1,https://pleiades.stoa.org/places/452346
pl-452465,Tannus (river),extent,precise,16.3172227,38.8734025,16.3876532,38.8889848,6.1,1.7,38.8831489983,16.3534874444,1,https://pleiades.stoa.org/places/452465
pl-462491,Sicani,extent,precise,13.3535999219,37.5707935961,13.7262235154,37.5736489493,32.8,0.3,37.5727380491,13.5399223367,1,https://pleiades.stoa.org/places/462491
pl-452261,Angitula (river),extent,precise,16.1983209,38.7484213,16.2324193,38.7759003,3.0,3.1,38.7641764959,16.217761605,1,https://pleiades.stoa.org/places/452261
pl-462396,Odysseae Portus,extent,precise,14.9958195,36.7032731,15.0203302,36.7353842,2.2,3.6,36.7123826802,15.0061727342,1,https://pleiades.stoa.org/places/462396
pl-772,Aethusa (island),extent,precise,12.8483777,35.8543605,12.8839267,35.8759466,3.2,2.4,35.8657228387,12.867635727,1,https://pleiades.stoa.org/places/772
pl-462199,Erikodes/Ericusa (island),extent,precise,14.3390351,38.5307166,14.366296,38.5545174,2.4,2.6,38.542949447,14.3528447215,1,https://pleiades.stoa.org/places/462199
pl-452369,Lokroi Epizephyrioi,extent,precise,16.228784,38.216171,16.259895,38.23642,2.7,2.3,38.2262955,16.2443395,1,https://pleiades.stoa.org/places/452369
pl-452265,Arocas (river),extent,precise,16.8244431,38.9115272,16.8366498,38.9592377,1.1,5.3,38.9354883396,16.8308416136,1,https://pleiades.stoa.org/places/452265
pl-462178,Cyane (river),extent,precise,15.2354805,37.0408014,15.2692783,37.0554552,3.0,1.6,37.0495523872,15.2507796751,1,https://pleiades.stoa.org/places/462178
pl-462381,Myttistraton,extent,precise,13.916729,37.598609,13.9513017,37.6099048,3.0,1.3,37.6042569,13.93401535,1,https://pleiades.stoa.org/places/462381
pl-462489,Selinus,extent,precise,12.8110729,37.5815617,12.8380334,37.5961765,2.4,1.6,37.5882816559,12.8248930865,1,https://pleiades.stoa.org/places/462489
pl-462536,Xiphonias Akroterion,extent,precise,15.215207,37.2127508,15.2284399,37.2366271,1.2,2.7,37.2262814216,15.2214734074,1,https://pleiades.stoa.org/places/462536
pl-462288,Longanos (river),extent,precise,15.1855292,38.0302869,15.1948133,38.0590938,0.8,3.2,38.0459647825,15.1888557777,1,https://pleiades.stoa.org/places/462288
pl-462087,Alabon (river),extent,precise,15.1428338,37.2044196,15.1820163,37.2107847,3.5,0.7,37.2079862327,15.1614564476,1,https://pleiades.stoa.org/places/462087
pl-462374,Motykanos (river),extent,precise,14.7417639,36.8357147,14.755296,36.853349,1.2,2.0,36.8449687277,14.7480247529,1,https://pleiades.stoa.org/places/462374
pl-462126,Camarina,extent,precise,14.4392277,36.8672637,14.4595459,36.876157,1.8,1.0,36.8718784874,14.4483234195,1,https://pleiades.stoa.org/places/462126
pl-462411,Pantakyas (river),extent,precise,15.1621764,37.2756752,15.1867291,37.2828787,2.2,0.8,37.2783203798,15.1804768814,1,https://pleiades.stoa.org/places/462411
pl-462417,Pergus L.,extent,precise,14.2992086,37.5080068,14.3120844,37.5204657,1.1,1.4,37.5140424533,14.3058207289,1,https://pleiades.stoa.org/places/462417
pl-452336,Hikesia Nesos/Basilidin (island),extent,precise,15.1197473717,38.662399772,15.2089988601,38.6639073985,7.7,0.2,38.6631011211,15.1643692432,1,https://pleiades.stoa.org/places/452336
pl-614184896,Valle dei Templi,extent,precise,13.5778442,37.2880389,13.6013046,37.2942873,2.1,0.7,37.2917950688,13.5872155225,1,https://pleiades.stoa.org/places/614184896
pl-462313,Mendolito,extent,precise,14.8007298,37.6929394,14.8132511,37.7041815,1.1,1.3,37.697732667,14.807103923,1,https://pleiades.stoa.org/places/462313
pl-462402,Ortygia (island),extent,precise,15.2897401,37.0525193,15.2987958,37.0677651,0.8,1.7,37.060712724,15.2944738886,1,https://pleiades.stoa.org/places/462402
pl-462258,Ietas,extent,precise,13.1872068,37.9651054,13.2109363,37.9705235,2.1,0.6,37.9672677566,13.1982317836,1,https://pleiades.stoa.org/places/462258
pl-462511,Thapsos,extent,precise,15.2280713,37.148823,15.240119,37.157428,1.1,1.0,37.1530740249,15.2337760886,1,https://pleiades.stoa.org/places/462511
pl-462520,Traiectus,extent,precise,15.5830645,38.263571,15.64024,38.2650254,5.0,0.2,38.2642982,15.61165225,1,https://pleiades.stoa.org/places/462520
pl-462426,Phoinikous Limen,extent,precise,15.0990017,36.7900374,15.1062882,36.8034253,0.6,1.5,36.7973424065,15.1021245361,1,https://pleiades.stoa.org/places/462426
pl-462269,Kasmenai,extent,precise,14.830384,37.070515,14.842183,37.077093,1.0,0.7,37.073804,14.8362835,1,https://pleiades.stoa.org/places/462269
pl-462372,Morgantina,extent,precise,14.4729048,37.4253174,14.4816671,37.4321546,0.8,0.8,37.4288453808,14.4769822201,1,https://pleiades.stoa.org/places/462372
pl-462352,Monte Manganello,extent,precise,14.3078915,37.386955,14.31636,37.3953171,0.7,0.9,37.39113605,14.31212575,1,https://pleiades.stoa.org/places/462352
pl-462373,Motya,extent,precise,12.4642183,37.8635756,12.4723569,37.8707288,0.7,0.8,37.8674149383,12.4683078931,1,https://pleiades.stoa.org/places/462373
pl-452439,Scylletium/Scolacium,extent,precise,16.5888393,38.804575,16.5985322,38.8109084,0.8,0.7,38.8078147047,16.594442994,1,https://pleiades.stoa.org/places/452439
pl-462281,Lilybaeum,extent,precise,12.4258557,37.7991652,12.4338456,37.8057358,0.7,0.7,37.8027343605,12.4296649099,1,https://pleiades.stoa.org/places/462281
pl-468879479,Neapolis of Syracuse,extent,precise,15.2730669,37.072665,15.281423,37.0787122,0.7,0.7,37.0759051898,15.2773784842,1,https://pleiades.stoa.org/places/468879479
pl-548145747,Withdrawn: Basiluzzo,extent,precise,15.1085371,38.6609867,15.1179709,38.6663293,0.8,0.6,38.6635166511,15.1136194754,1,https://pleiades.stoa.org/places/548145747
pl-462244,Himera,extent,precise,13.8190089,37.9639447,13.825268,37.9724362,0.5,0.9,37.9698366164,13.8223437955,1,https://pleiades.stoa.org/places/462244
pl-452367,Leucosia (island),extent,precise,16.0901630342,38.7304481519,16.1393116579,38.7316542531,4.3,0.1,38.7310628004,16.1147383422,1,https://pleiades.stoa.org/places/452367
pl-462237,Heraclea Minoa,extent,precise,13.2770842,37.3919269,13.2834737,37.3979343,0.6,0.7,37.394756571,13.2803028773,1,https://pleiades.stoa.org/places/462237
