# ==========================================================================
# AEGYPTUS-EXTENTS.csv  ->  Amenti.live/AEGYPTUS-EXTENTS.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# 
# The places in this frame that ARE AN AREA. Points are omitted —
# AEGYPTUS.csv holds those correctly.
# 
# box=extent  a real bound, full-precision corners
# box=grid    a 0.25-degree fallback CELL, not a shape. A GRID CELL IS
#             NOT AN EXTENT AND MUST NOT DRAW AS ONE.
# shares_box  how many places carry this identical box. More than one
#             on a grid cell is the fallback showing.
# ==========================================================================
key,name,box,precision,lon0,lat0,lon1,lat1,width_km,height_km,repr_lat,repr_lon,shares_box,uri
pl-727185,Papremis,grid,rough,30.5,30.5,31.0,31.0,47.9,55.6,30.75,30.75,4,https://pleiades.stoa.org/places/727185
pl-727240,Tanitikos (river),grid,rough,31.5,30.5,32.0,31.0,47.9,55.6,30.75,31.75,2,https://pleiades.stoa.org/places/727240
pl-727248,Thermoutiakos (river),grid,rough,30.5,30.5,31.0,31.0,47.9,55.6,30.75,30.75,4,https://pleiades.stoa.org/places/727248
pl-727823,Untitled,grid,rough,30.5,30.5,31.0,31.0,47.9,55.6,30.75,30.75,4,https://pleiades.stoa.org/places/727823
pl-728577,Nekou Diorux,grid,rough,32.0,30.5,32.5,31.0,47.9,55.6,30.75,32.25,1,https://pleiades.stoa.org/places/728577
pl-727076,Archandropolis,grid,rough,30.0,31.0,30.5,31.5,47.7,55.6,31.25,30.25,5,https://pleiades.stoa.org/places/727076
pl-727099,Chemmis,grid,rough,30.5,31.0,31.0,31.5,47.7,55.6,31.25,30.75,1,https://pleiades.stoa.org/places/727099
pl-727164,Metelites Nomos,grid,rough,30.0,31.0,30.5,31.5,47.7,55.6,31.25,30.25,5,https://pleiades.stoa.org/places/727164
pl-727210,Pseudostoma,grid,rough,31.5,31.0,32.0,31.5,47.7,55.6,31.25,31.75,1,https://pleiades.stoa.org/places/727210
pl-727259,Zephyrion Pr.,grid,rough,30.0,31.0,30.5,31.5,47.7,55.6,31.25,30.25,5,https://pleiades.stoa.org/places/727259
pl-727822,Untitled,grid,rough,29.5,31.0,30.0,31.5,47.7,55.6,31.25,29.75,2,https://pleiades.stoa.org/places/727822
pl-619096567,Nile Delta,grid,rough,30.0,31.0,30.5,31.5,47.7,55.6,31.25,30.25,5,https://pleiades.stoa.org/places/619096567
pl-211425276,Būr Saʿīd,grid,rough,32.0,31.0,32.5,31.5,47.7,55.6,31.25,32.25,1,https://pleiades.stoa.org/places/211425276
pl-211425281,Kanopische Mündung,grid,rough,29.5,31.0,30.0,31.5,47.7,55.6,31.25,29.75,2,https://pleiades.stoa.org/places/211425281
pl-890432542,Pseudo-Athribitischer Arm,grid,rough,31.0,31.0,31.5,31.5,47.7,55.6,31.25,31.25,1,https://pleiades.stoa.org/places/890432542
pl-641191182,Idku-See,grid,rough,30.0,31.0,30.5,31.5,47.7,55.6,31.25,30.25,5,https://pleiades.stoa.org/places/641191182
pl-727238,Tanitike Limne,extent,precise,31.76499,31.1409946,32.2663857,31.51993,47.7,42.1,31.3126074751,31.9675069562,1,https://pleiades.stoa.org/places/727238
pl-688025,Serbonitis (lake),extent,precise,32.6679003,31.0280775,33.4824228,31.2275918,77.6,22.2,31.1174361732,33.0678243542,1,https://pleiades.stoa.org/places/688025
pl-727187,Paralios Limne,extent,precise,30.5704021,31.3800934,31.0987249,31.579879,50.2,22.2,31.4781510016,30.8614865385,1,https://pleiades.stoa.org/places/727187
pl-736921,Herakleopolites Nomos,extent,precise,30.8743569422,28.952553013,31.1545384756,29.2136988584,27.3,29.0,29.0927896054,31.0050305062,1,https://pleiades.stoa.org/places/736921
pl-736967,Moeris (lake),extent,precise,30.4000592,29.4039883,30.8302977,29.5373288,41.7,14.8,29.4738340311,30.6288162768,1,https://pleiades.stoa.org/places/736967
pl-736890,Aphroditopolites Nomos,extent,precise,31.136573545,29.3335285147,31.3949830102,29.523409503,25.0,21.1,29.4283756374,31.2657963319,1,https://pleiades.stoa.org/places/736890
pl-736893,Arsinoites/Krokodeilopolites Nomos,extent,precise,30.481269984,29.2234546486,30.9959473996,29.3091152448,49.9,9.5,29.2863267013,30.7347325572,1,https://pleiades.stoa.org/places/736893
pl-736964,Memphites Nomos,extent,precise,31.1760131112,29.4816499623,31.3130700651,29.7778928575,13.3,32.9,29.6279197277,31.2486292477,1,https://pleiades.stoa.org/places/736964
pl-727161,Menelaites Nomos,extent,precise,30.1531661059,31.123860753,30.5600539379,31.2214186542,38.7,10.8,31.1751885211,30.3559481772,1,https://pleiades.stoa.org/places/727161
pl-727203,Pikrai Limnai,extent,precise,32.3013899,30.2309103,32.4801812,30.4154624,17.2,20.5,30.3249334285,32.3911647322,1,https://pleiades.stoa.org/places/727203
pl-736950,Kynopolites Nomos,extent,precise,30.8440188143,28.4742813509,30.9433613113,28.7485142318,9.7,30.5,28.6142546567,30.8862097107,1,https://pleiades.stoa.org/places/736950
pl-727232,Sketis,extent,precise,30.1147378107,30.4152572654,30.3774303057,30.5190017653,25.2,11.5,30.4548657061,30.2215390506,1,https://pleiades.stoa.org/places/727232
pl-727177,Nitriai (people),extent,precise,30.205514248,30.7550442971,30.4624960367,30.8543867941,24.6,11.0,30.8113661643,30.3365491539,1,https://pleiades.stoa.org/places/727177
pl-736954,Libykon Oros,extent,precise,30.0315518539,28.6888789903,30.5019712947,28.7402753481,45.9,5.7,28.7005694214,30.2647564018,1,https://pleiades.stoa.org/places/736954
pl-727202,Phthemphoutites Nomos,extent,precise,30.948588194,30.79351225,31.1927208932,30.8753657086,23.3,9.1,30.830239156,31.0721208254,1,https://pleiades.stoa.org/places/727202
pl-716567,Goniatai?,extent,precise,29.1444749107,30.6902852829,29.4342932612,30.756672245,27.7,7.4,30.7208980155,29.2899715017,1,https://pleiades.stoa.org/places/716567
pl-716594,Mareotes Nomos,extent,precise,29.0880816849,30.7580999216,29.4193026569,30.8109239559,31.6,5.9,30.7801743045,29.2543363928,1,https://pleiades.stoa.org/places/716594
pl-727186,Papremite Nomos,extent,precise,30.9820751419,30.0416263668,31.140904164,30.127286963,15.3,9.5,30.0805901123,31.0594514057,1,https://pleiades.stoa.org/places/727186
pl-727118,Heliopolites Nomos,extent,precise,31.2390569305,30.0636363811,31.32055347,30.2236551337,7.8,17.8,30.1451445674,31.2772081065,1,https://pleiades.stoa.org/places/727118
pl-727150,Letopolites Nomos,extent,precise,30.9886186597,30.0921899131,31.1617244478,30.1629788781,16.7,7.9,30.123866346,31.0736571945,1,https://pleiades.stoa.org/places/727150
pl-727089,Boubastites Nomos,extent,precise,31.348337643,30.5070251449,31.532983817,30.568891131,17.7,6.9,30.5355677715,31.4414735419,1,https://pleiades.stoa.org/places/727089
pl-727206,Prosopites Nomos,extent,precise,30.6578735799,30.4092530922,30.833358829,30.4711190783,16.8,6.9,30.4375216745,30.7465590913,1,https://pleiades.stoa.org/places/727206
pl-727091,Bousirites Nomos,extent,precise,31.1522700561,30.7425917845,31.2184190721,30.885835337,6.3,15.9,30.8126298187,31.1886918907,1,https://pleiades.stoa.org/places/727091
pl-727079,Athribites Nomos,extent,precise,31.1365656135,30.4865617802,31.2997966385,30.535578677,15.6,5.5,30.5087064869,31.2174901006,1,https://pleiades.stoa.org/places/727079
pl-727213,Ptolemaiou Nomos,extent,precise,30.1846939642,30.9025708794,30.3708867879,30.9436165818,17.8,4.6,30.9242322597,30.2775447915,1,https://pleiades.stoa.org/places/727213
pl-727170,Naukratites Nomos,extent,precise,30.6154636532,30.9020156719,30.8167660543,30.9334245571,19.2,3.5,30.9153850038,30.716507409,1,https://pleiades.stoa.org/places/727170
pl-727115,Gynaikopolites Nomos,extent,precise,30.389922476,30.9043554752,30.6332223638,30.9269603547,23.2,2.5,30.9179430488,30.5113607073,1,https://pleiades.stoa.org/places/727115
pl-727139,Kanopike Limne,extent,precise,30.1777062,31.2256086,30.2633435,31.2664864,8.1,4.5,31.247386697,30.2170495899,1,https://pleiades.stoa.org/places/727139
pl-727231,Sile,extent,precise,32.323607,30.838454,32.410357,30.86069,8.3,2.5,30.849572,32.366982,1,https://pleiades.stoa.org/places/727231
pl-796289136,Saqqarah,extent,related,31.213137,29.8321678,31.255061,29.8757727,4.0,4.8,29.862380874,31.2193541512,1,https://pleiades.stoa.org/places/796289136
pl-727204,Pikrai Limnai,extent,precise,32.2691706,30.5498834,32.3054583,30.5912611,3.5,4.6,30.5735199638,32.2902953042,1,https://pleiades.stoa.org/places/727204
pl-442962448,Giza,extent,precise,31.1070191,29.9545201,31.1431288,29.9870184,3.5,3.6,29.970055997,31.1266822757,2,https://pleiades.stoa.org/places/442962448
pl-979282842,The Giza Necropolis,extent,precise,31.1070191,29.9545201,31.1431288,29.9870184,3.5,3.6,29.973088495,31.1297475567,2,https://pleiades.stoa.org/places/979282842
pl-737063,Takyris,extent,precise,31.201942006,29.7799071246,31.2290769254,29.8210539459,2.6,4.6,29.7998647855,31.2167046376,1,https://pleiades.stoa.org/places/737063
pl-727136,Kanope (island),extent,precise,30.0850540346,31.3571105,30.1303827668,31.3775112962,4.3,2.3,31.3677123378,30.1071800488,1,https://pleiades.stoa.org/places/727136
pl-243245493,Abu Rawash,extent,precise,31.0619067366,30.0219866129,31.0957129804,30.047361793,3.3,2.8,30.0341969932,31.0794498643,1,https://pleiades.stoa.org/places/243245493
pl-727155,Memphites Nomos,extent,precise,31.0338284188,29.9779757849,31.2105033985,29.9827347069,17.0,0.5,29.9807344781,31.1221787957,1,https://pleiades.stoa.org/places/727155
pl-746781,Melana Ore,extent,precise,32.9598355407,29.8518346083,33.1697040014,29.8554037998,20.2,0.4,29.8533860935,33.0647986596,1,https://pleiades.stoa.org/places/746781
pl-727226,Tou Sebennytikou Nomos,extent,precise,31.2268978848,31.0090517594,31.4999410352,31.0120260857,26.0,0.3,31.0095083765,31.3633821606,1,https://pleiades.stoa.org/places/727226
pl-737082,Themistou Meris,extent,precise,30.6405748983,29.3415948875,30.7619274096,29.3469486748,11.8,0.6,29.345489856,30.7012363578,1,https://pleiades.stoa.org/places/737082
pl-727222,Sebennytes Ano Nomos,extent,precise,31.1370732318,31.1726397036,31.3833474459,31.1756140298,23.4,0.3,31.1739566926,31.2602126331,1,https://pleiades.stoa.org/places/727222
